HOLE.ID,LOCATIONX,LOCATIONY,LOCATIONZ,LENGTH,LEVEL,AREA,ROCKCODE,SAMP_BY,DATE_SAMP,TENEMENT
STF_810_W1_081,613538.31,814362.58,850,1,NA,DONS,610,,,
STF_810_W1_082,613536.3,814362.45,850,1,NA,DONS,610,,,
STF_810_W1_083,613533.68,814362.28,850,1,NA,DONS,610,,,
STF_810_W1_084,613529.02,814362.83,850,1.1,NA,DONS,610,,,
STF_810_W1_085,613526.8,814363.67,850,1,NA,DONS,610,,,
STF_810_W1_086,613518.37,814366.6,850,1,NA,DONS,610,,,
STF_810_W1_087,613516.5,814367.42,850,1.1,NA,DONS,610,,,
STF_810_W1_088,613514.72,814368.13,850,1.1,NA,DONS,610,,,
STF_810_W1_089,613513.19,814368.85,850,1.2,NA,DONS,610,,,
STF_810_W1_090,613511.29,814369.96,850,1,NA,DONS,610,,,
STF_810_W1_091,613509.29,814371.15,850,1.8,NA,DONS,610,,,
STF_810_W1_092,613507.67,814372.31,850,1.8,NA,DONS,610,,,
STF_810_W2_001,613750.81,814312.31,850,2.55,NA,DONS,611,,,
STF_810_W2_002,613748.81,814312.26,850,2.55,NA,DONS,611,,,
STF_810_W2_003,613747.2,814312.39,850,2.55,NA,DONS,611,,,
STF_810_W2_004,613745.42,814312.6,850,2.7,NA,DONS,611,,,
STF_810_W2_005,613743.61,814312.9,850,1.7,NA,DONS,611,,,
STF_810_W2_006,613741.98,814313.11,850,2.05,NA,DONS,611,,,
STF_810_W2_007,613737.05,814313.85,850,1.7,NA,DONS,611,,,
STF_810_W2_008,613735.35,814314.1,850,2.2,NA,DONS,611,,,
STF_810_W2_009,613733.27,814314.46,850,1.55,NA,DONS,611,,,
STF_810_W2_010,613728.47,814315.1,850,1,NA,DONS,611,,,
STF_810_W2_011,613726.51,814315.46,850,1,NA,DONS,611,,,
STF_810_W2_012,613724.43,814315.84,850,1,NA,DONS,611,,,
STF_810_W2_013,613720.32,814316.41,850,1.85,NA,DONS,611,,,
STF_810_W2_014,613717.76,814316.71,850,2.05,NA,DONS,611,,,
STF_810_W2_015,613715.39,814317.09,850,1.85,NA,DONS,611,,,
STF_810_W2_016,613713.43,814317.25,850,1,NA,DONS,611,,,
STF_810_W2_017,613711.85,814317.44,850,1,NA,DONS,611,,,
STF_810_W2_018,613710.21,814317.81,850,2.2,NA,DONS,611,,,
STF_810_W2_019,613708.16,814318.36,850,2.45,NA,DONS,611,,,
STF_810_W2_020,613705.97,814319.14,850,2.3,NA,DONS,611,,,
STF_810_W2_021,613704.03,814320.04,850,2.8,NA,DONS,611,,,
STF_810_W2_022,613702.41,814320.94,850,2.3,NA,DONS,611,,,
STF_810_W2_023,613700.65,814321.81,850,2.5,NA,DONS,611,,,
STF_810_W2_024,613698.84,814322.83,850,1.8,NA,DONS,611,,,
STF_810_W2_025,613692.8,814326.27,850,2.1,NA,DONS,611,,,
STF_810_W2_026,613613.46,814310.76,850,1,NA,DONS,611,,,
STF_810_W2_027,613611.48,814309.95,850,1,NA,DONS,611,,,
STF_810_W2_028,613609.61,814309.19,850,1,NA,DONS,611,,,
STF_810_W2_029,613607.54,814308.42,850,1,NA,DONS,611,,,
STF_810_W2_030,613605.66,814307.77,850,1,NA,DONS,611,,,
STF_810_W2_031,613603.76,814307.21,850,1,NA,DONS,611,,,
STF_810_W2_032,613602.04,814306.7,850,1.3,NA,DONS,611,,,
STF_810_W2_033,613600.14,814306,850,1.5,NA,DONS,611,,,
STF_810_W2_034,613598.39,814305.2,850,1,NA,DONS,611,,,
STF_810_W2_035,613596.84,814304.48,850,2.05,NA,DONS,611,,,
STF_810_W2_036,613547.23,814303.38,850,1,NA,DONS,611,,,
STF_810_W2_037,613545.41,814303.6,850,1.1,NA,DONS,611,,,
STF_810_W2_038,613543.47,814303.75,850,1,NA,DONS,611,,,
STF_810_W2_039,613541.42,814303.73,850,1,NA,DONS,611,,,
STF_810_W2_040,613539.42,814303.99,850,1,NA,DONS,611,,,
STF_810_W2_041,613537,814304.06,850,1,NA,DONS,611,,,
STF_810_W2_042,613535.04,814304.04,850,1,NA,DONS,611,,,
STF_810_W2_043,613532.75,814303.85,850,1,NA,DONS,611,,,
STF_810_W2_044,613530.55,814303.41,850,1.5,NA,DONS,611,,,
STF_810_W2_045,613528.77,814303.14,850,1,NA,DONS,611,,,
STF_810_W2_046,613526.73,814302.76,850,1,NA,DONS,611,,,
STF_810_W2_047,613524.62,814302.41,850,1,NA,DONS,611,,,
STF_810_W2_048,613522.7,814302.11,850,1.35,NA,DONS,611,,,
STF_810_W2_049,613520.49,814301.88,850,1.3,NA,DONS,611,,,
STF_810_W2_050,613518.88,814301.91,850,1.15,NA,DONS,611,,,
STF_810_W2_051,613516.97,814302,850,1,NA,DONS,611,,,
STF_810_W2_052,613504.87,814296.53,850,1,NA,DONS,611,,,
STF_810_W2_053,613502.97,814296.72,850,1.1,NA,DONS,611,,,
STF_810_W2_054,613501.04,814296.68,850,1,NA,DONS,611,,,
STF_810_W2_055,613499.08,814296.64,850,1.5,NA,DONS,611,,,
STF_810_W2_056,613496.61,814296.54,850,1,NA,DONS,611,,,
STF_810_W2_057,613494.54,814296.81,850,1.65,NA,DONS,611,,,
STF_810_W2_058,613492.76,814297.03,850,1,NA,DONS,611,,,
STF_810_W2_059,613489.06,814297.81,850,1.2,NA,DONS,611,,,
STF_810_W2_060,613487.34,814298.34,850,1.1,NA,DONS,611,,,
STF_810_W2_061,613485.74,814298.83,850,1,NA,DONS,611,,,
STF_810_W2_062,613483.72,814299.5,850,1,NA,DONS,611,,,
STF_810_W2_063,613481.69,814300.05,850,1,NA,DONS,611,,,
STF_810_W2_064,613479.66,814300.62,850,1.15,NA,DONS,611,,,
STF_810_W2_065,613478,814301.19,850,1.5,NA,DONS,611,,,
STF_810_W2_066,613476.26,814302.07,850,1,NA,DONS,611,,,
STF_810_W2_067,613474.56,814303.03,850,1.4,NA,DONS,611,,,
STF_810_W2_068,613472.98,814304.31,850,1,NA,DONS,611,,,
STF_810_W2_069,613471.42,814305.64,850,1.6,NA,DONS,611,,,
STF_810_W2_070,613470.03,814307.08,850,1.3,NA,DONS,611,,,
STF_810_W2_071,613468.31,814308.72,850,1.35,NA,DONS,611,,,
STF_810_W2_072,613466.6,814309.98,850,1.4,NA,DONS,611,,,
STF_810_W2_073,613464.64,814310.98,850,1.1,NA,DONS,611,,,
STF_810_W2_074,613462.16,814311.98,850,1,NA,DONS,611,,,
STF_810_W2_075,613460.36,814312.81,850,1,NA,DONS,611,,,
STF_810_W2_076,613458.59,814313.85,850,1,NA,DONS,611,,,
STF_810_W2_077,613457.45,814314.71,850,1,NA,DONS,611,,,
STF_810_W2_078,613456.42,814315.5,850,1.15,NA,DONS,611,,,
STF_810_W2_079,613453.93,814316.5,850,1,NA,DONS,611,,,
STF_810_W2_080,613456.32,814317.79,850,1,NA,DONS,611,,,
STF_810_W2_081,613453.94,814321.51,850,1.1,NA,DONS,611,,,
STF_810_W2_082,613454.81,814323.71,850,1,NA,DONS,611,,,
STF_810_W2_083,613455.87,814325.59,850,1.05,NA,DONS,611,,,
STF_810_W3_001,613543.54,814360.86,850,1,NA,DONS,611,,,
STF_810_W3_002,613539.77,814359.06,850,1,NA,DONS,611,,,
STF_810_W3_003,613538.06,814358.19,850,1.1,NA,DONS,611,,,
STF_810_W3_004,613536.13,814357.32,850,2.05,NA,DONS,611,,,
STF_810_W3_005,613534.19,814356.32,850,1.05,NA,DONS,611,,,
STF_810_W3_006,613532.28,814355.26,850,1.3,NA,DONS,611,,,
STF_810_W3_007,613530.34,814354.28,850,1.2,NA,DONS,611,,,
STF_810_W3_008,613528.56,814353.6,850,1,NA,DONS,611,,,
STF_810_W3_009,613526.87,814353.14,850,1,NA,DONS,611,,,
STF_810_W3_010,613525.14,814352.86,850,1,NA,DONS,611,,,
STF_810_W3_011,613523.36,814352.71,850,1.05,NA,DONS,611,,,
STF_810_W3_012,613521.56,814352.67,850,2.05,NA,DONS,611,,,
STF_810_W3_013,613519.52,814352.82,850,1.8,NA,DONS,611,,,
STF_810_W3_014,613517.38,814353.01,850,1.95,NA,DONS,611,,,
STF_810_W3_015,613515.38,814353.03,850,1.8,NA,DONS,611,,,
STF_810_W3_016,613513.27,814353.05,850,1,NA,DONS,611,,,
STF_810_W3_017,613511.3,814352.9,850,1,NA,DONS,611,,,
STF_810_W3_018,613509.21,814352.66,850,1,NA,DONS,611,,,
STF_810_W3_019,613507.05,814352.32,850,1,NA,DONS,611,,,
STF_810_W3_020,613505.06,814352,850,1.15,NA,DONS,611,,,
STF_810_W3_021,613503.4,814351.66,850,1,NA,DONS,611,,,
STF_810_W3_022,613501.72,814351.13,850,1.75,NA,DONS,611,,,
STF_810_W3_023,613499.53,814350.2,850,1,NA,DONS,611,,,
STF_810_W3_024,613497.54,814349.37,850,1.35,NA,DONS,611,,,
STF_810_W3_025,613494.05,814347.69,850,1,NA,DONS,611,,,
STF_810_W3_026,613492.63,814346.97,850,1,NA,DONS,611,,,
STF_810_W3_027,613491.04,814346.29,850,1.4,NA,DONS,611,,,
STF_810_W3_028,613488.99,814345.44,850,1,NA,DONS,611,,,
STF_810_W3_029,613487.02,814344.55,850,1.2,NA,DONS,611,,,
STF_810_W3_030,613485.22,814343.75,850,1.6,NA,DONS,611,,,
STF_810_W3_031,613483.66,814342.9,850,1.65,NA,DONS,611,,,
STF_810_W3_032,613481.84,814342.05,850,2,NA,DONS,611,,,
STF_810_W3_033,613480.15,814341.2,850,1,NA,DONS,611,,,
STF_810_W3_034,613478.41,814340.5,850,1,NA,DONS,611,,,
STF_810_W3_035,613476.72,814339.76,850,1,NA,DONS,611,,,
STF_810_W3_036,613470.92,814336.53,850,1,NA,DONS,611,,,
STF_810_W3_037,613469.18,814335.22,850,1.15,NA,DONS,611,,,
STF_810_W3_038,613467.64,814334.32,850,1.85,NA,DONS,611,,,
STF_810_W3_039,613464.29,814332.63,850,1,NA,DONS,611,,,
STF_810_W3_040,613462.71,814331.95,850,1,NA,DONS,611,,,
STF_810_W3_041,613460.89,814331.01,850,1,NA,DONS,611,,,
STF_810_W3_042,613459.02,814329.91,850,1,NA,DONS,611,,,
STF_810_W3_043,613457.2,814329.02,850,1,NA,DONS,611,,,
STF_810_W3_044,613454.5,814328.34,850,1,NA,DONS,611,,,
STF_810_W3_045,613452.64,814327.81,850,1.3,NA,DONS,611,,,
STF_810_W3_046,613451.35,814327.39,850,1,NA,DONS,611,,,
STF_810_W3_047,613449.91,814326.7,850,1.2,NA,DONS,611,,,
STF_810_W3_048,613447.81,814325.67,850,1,NA,DONS,611,,,
STF_810_W3_049,613446.1,814324.73,850,1.1,NA,DONS,611,,,
STF_810_W3_050,613444.32,814323.31,850,1,NA,DONS,611,,,
STF_810_W3_051,613442.75,814321.57,850,1.45,NA,DONS,611,,,
STF_810_W3_052,613441.16,814320.34,850,2,NA,DONS,611,,,
STF_810_W4_001,613439.17,814322.93,850,1.2,NA,DONS,611,,,
STF_810_W4_002,613437.82,814324.03,850,1,NA,DONS,611,,,
STF_810_W4_003,613436.6,814325.28,850,1,NA,DONS,611,,,
STF_810_W4_004,613435.46,814326.49,850,1,NA,DONS,611,,,
STF_810_W4_005,613426.87,814327.99,850,1,NA,DONS,611,,,
STF_810_W4_006,613424.99,814327.94,850,1,NA,DONS,611,,,
STF_810_W4_007,613423.11,814327.69,850,1,NA,DONS,611,,,
STF_810_W4_008,613420.91,814327.48,850,1.5,NA,DONS,611,,,
STF_810_W4_009,613418.99,814327.39,850,1,NA,DONS,611,,,
STF_810_W4_010,613417.89,814327.41,850,1.2,NA,DONS,611,,,
STF_810_W4_011,613416.6,814327.54,850,1,NA,DONS,611,,,
STF_810_W4_012,613414.93,814327.85,850,2.3,NA,DONS,611,,,
STF_810_W4_013,613413.31,814328.13,850,1.7,NA,DONS,611,,,
STF_810_W4_014,613411.22,814328.49,850,1,NA,DONS,611,,,
STF_810_W4_015,613409.55,814328.93,850,1,NA,DONS,611,,,
STF_810_W4_016,613407.95,814329.36,850,1,NA,DONS,611,,,
STF_810_W4_017,613406.15,814329.69,850,1,NA,DONS,611,,,
STF_810_W4_018,613404.25,814330.03,850,1.84,NA,DONS,611,,,
STF_810_W4_019,613402.27,814330.35,850,1,NA,DONS,611,,,
STF_810_W4_020,613400.24,814330.65,850,1,NA,DONS,611,,,
STF_810_W4_021,613398.39,814330.96,850,1.95,NA,DONS,611,,,
STF_810_W4_022,613396.59,814331.24,850,1.55,NA,DONS,611,,,
STF_810_W4_023,613394.42,814331.41,850,1.65,NA,DONS,611,,,
STF_810_W4_024,613392.24,814331.64,850,1.5,NA,DONS,611,,,
STF_810_W4_025,613390.28,814332,850,1.45,NA,DONS,611,,,
STF_810_W4_026,613388.4,814332.55,850,1.45,NA,DONS,611,,,
STF_810_W4_027,613386.19,814333.35,850,1.2,NA,DONS,611,,,
STF_810_W4_028,613384.16,814334.03,850,1.1,NA,DONS,611,,,
STF_810_W4_029,613382.18,814334.79,850,1.55,NA,DONS,611,,,
STF_810_W4_030,613380.28,814335.28,850,1,NA,DONS,611,,,
STF_810_W4_031,613378.34,814335.72,850,1.4,NA,DONS,611,,,
STF_810_W4_032,613376.29,814336.06,850,1.15,NA,DONS,611,,,
STF_810_W4_033,613374.18,814336.31,850,1,NA,DONS,611,,,
STF_810_W4_034,613372.17,814336.65,850,1.2,NA,DONS,611,,,
STF_810_W4_035,613370.48,814336.95,850,1.1,NA,DONS,611,,,
STF_810_W4_036,613368.27,814337.33,850,1,NA,DONS,611,,,
STF_810_W4_037,613366.28,814337.77,850,1,NA,DONS,611,,,
STF_810_W4_038,613364.57,814337.98,850,1,NA,DONS,611,,,
STF_810_W4_039,613362.42,814338.22,850,1,NA,DONS,611,,,
STF_810_W4_040,613361.13,814338.43,850,1,NA,DONS,611,,,
STF_810_W4_041,613359.02,814338.83,850,1,NA,DONS,611,,,
STF_810_W4_042,613356.78,814339.15,850,1,NA,DONS,611,,,
STF_810_W4_043,613354.93,814339.65,850,1,NA,DONS,611,,,
STF_810_W4_044,613352.92,814340.33,850,1,NA,DONS,611,,,
STF_810_W4_045,613351.15,814341.03,850,1,NA,DONS,611,,,
STF_810_W4_046,613349.38,814341.73,850,1,NA,DONS,611,,,
STF_810_W4_047,613347.61,814342.45,850,1,NA,DONS,611,,,
STF_810_W4_048,613345.37,814343.23,850,1.6,NA,DONS,611,,,
STF_810_W4_049,613343.14,814344.1,850,1,NA,DONS,611,,,
STF_810_W4_050,613341.3,814344.84,850,1,NA,DONS,611,,,
STF_810_W4_051,613339.8,814345.39,850,1,NA,DONS,611,,,
STF_890_E1_001,613781.03,814296.98,890,1,NA,DONS,610,,,
STF_890_E1_002,613782.51,814295.54,890,1,NA,DONS,610,,,
STF_890_E1_003,613784.25,814294.12,890,1,NA,DONS,610,,,
STF_890_E1_004,613785.83,814293.3,890,1.2,NA,DONS,610,,,
STF_890_E1_005,613788.19,814292.61,890,1,NA,DONS,610,,,
STF_890_E1_006,613789.87,814292.26,890,2,NA,DONS,610,,,
STF_890_E1_007,613791.58,814291.56,890,1.4,NA,DONS,610,,,
STF_890_E1_008,613792.95,814290.87,890,1,NA,DONS,610,,,
STF_890_E1_009,613795.18,814289.7,890,1,NA,DONS,610,,,
STF_890_E1_010,613796.98,814288.73,890,1.1,NA,DONS,610,,,
STF_890_E1_011,613798.93,814287.37,890,1,NA,DONS,610,,,
STF_890_E1_012,613800.76,814286.3,890,1,NA,DONS,610,,,
STF_890_E1_013,613802.34,814285.27,890,1,NA,DONS,610,,,
STF_890_E1_014,613803.83,814284.42,890,1,NA,DONS,610,,,
STF_890_E1_015,613805.72,814283.5,890,1.05,NA,DONS,610,,,
STF_890_E1_016,613807.56,814282.59,890,1,NA,DONS,610,,,
STF_890_E1_017,613809.48,814281.64,890,1.75,NA,DONS,610,,,
STF_890_E1_018,613811.16,814280.98,890,1,NA,DONS,610,,,
STF_890_E1_019,613812.83,814280.38,890,1.8,NA,DONS,610,,,
STF_890_E1_020,613814.79,814279.78,890,1.6,NA,DONS,610,,,
STF_890_E1_021,613816.53,814279.37,890,1.5,NA,DONS,610,,,
STF_890_E1_022,613818.06,814279.08,890,1.6,NA,DONS,610,,,
STF_890_E1_023,613819.83,814278.79,890,1.75,NA,DONS,610,,,
STF_890_E1_024,613821.57,814278.54,890,1.8,NA,DONS,610,,,
STF_890_E1_025,613823.72,814278.15,890,1,NA,DONS,610,,,
STF_890_E1_026,613825.81,814277.83,890,1.5,NA,DONS,610,,,
STF_890_E1_027,613828.05,814277.95,890,1.8,NA,DONS,610,,,
STF_890_E1_028,613829.29,814277.57,890,1.65,NA,DONS,610,,,
STF_890_E1_029,613831.13,814277.13,890,1.7,NA,DONS,610,,,
STF_890_E1_030,613835.97,814275.17,890,1.3,NA,DONS,610,,,
STF_890_E1_031,613837.71,814274.32,890,1,NA,DONS,610,,,
STF_890_E1_032,613839.17,814273.5,890,1,NA,DONS,610,,,
STF_890_E1_033,613840.75,814272.62,890,1,NA,DONS,610,,,
STF_890_E1_034,613842.21,814271.64,890,1,NA,DONS,610,,,
STF_890_E1_035,613843.42,814270.79,890,1,NA,DONS,610,,,
STF_890_E1_036,613846.73,814268.22,890,3,NA,DONS,610,,,
STF_890_E1_037,613848.06,814267.31,890,1,NA,DONS,610,,,
STF_890_E1_038,613849.36,814266.3,890,1,NA,DONS,610,,,
STF_890_E1_039,613850.6,814265.54,890,1,NA,DONS,610,,,
STF_890_E1_040,613851.87,814264.76,890,1.05,NA,DONS,610,,,
STF_890_E1_041,613853.68,814264.13,890,1,NA,DONS,610,,,
STF_890_E1_042,613855.23,814263.68,890,1,NA,DONS,610,,,
STF_890_E1_043,613856.94,814263.18,890,1,NA,DONS,610,,,
STF_890_E1_044,613858.9,814262.76,890,1,NA,DONS,610,,,
STF_890_E1_045,613860.67,814262.38,890,1,NA,DONS,610,,,
STF_890_E1_046,613862.6,814262.06,890,2.3,NA,DONS,610,,,
STF_890_E1_047,613864.56,814261.74,890,1,NA,DONS,610,,,
STF_890_E1_048,613866.15,814261.49,890,1,NA,DONS,610,,,
STF_890_E1_049,613867.8,814261.2,890,1.5,NA,DONS,610,,,
STF_890_E1_050,613869.64,814261.07,890,1.2,NA,DONS,610,,,
STF_890_E1_051,613871.41,814260.81,890,2,NA,DONS,610,,,
STF_890_E1_052,613873.28,814260.52,890,1.55,NA,DONS,610,,,
STF_890_E1_053,613875.11,814260.23,890,1.1,NA,DONS,610,,,
STF_890_E1_054,613877.32,814259.73,890,1.1,NA,DONS,610,,,
STF_890_E1_055,613878.97,814259.16,890,1.5,NA,DONS,610,,,
STF_890_E1_056,613881.02,814258.68,890,1.45,NA,DONS,610,,,
STF_890_E1_057,613883.48,814258.27,890,1.7,NA,DONS,610,,,
STF_890_E1_058,613885.5,814257.88,890,1,NA,DONS,610,,,
STF_890_E1_059,613887.49,814257.31,890,1,NA,DONS,610,,,
STF_890_E1_060,613889.82,814256.74,890,1.95,NA,DONS,610,,,
STF_890_E1_061,613898.81,814254.3,890,3.1,NA,DONS,610,,,
STF_890_E1_062,613903.97,814253.1,890,2.2,NA,DONS,610,,,
STF_890_E1_063,613906.02,814252.68,890,2.2,NA,DONS,610,,,
STF_890_E1_064,613907.89,814252.36,890,3,NA,DONS,610,,,
STF_890_E1_065,613909.69,814252.01,890,1,NA,DONS,610,,,
STF_890_E1_066,613911.12,814251.76,890,1.15,NA,DONS,610,,,
STF_890_E1_067,613912.93,814251.47,890,1.35,NA,DONS,610,,,
STF_890_E1_068,613914.55,814251.15,890,1.3,NA,DONS,610,,,
STF_890_E1_069,613916.29,814250.9,890,1.8,NA,DONS,610,,,
STF_890_E1_070,613918.19,814250.67,890,1.8,NA,DONS,610,,,
STF_890_E1_071,613920.43,814250.6,890,1.45,NA,DONS,610,,,
STF_890_E1_072,613923.17,814250.4,890,1.85,NA,DONS,610,,,
STF_890_E1_073,613925.41,814250.21,890,1.7,NA,DONS,610,,,
STF_890_E1_074,613927.53,814249.85,890,1.95,NA,DONS,610,,,
STF_890_E1_075,613929.58,814249.29,890,1,NA,DONS,610,,,
STF_890_E1_076,613931.69,814248.62,890,1.05,NA,DONS,610,,,
STF_890_E1_077,613933.65,814248.05,890,1.9,NA,DONS,610,,,
STF_890_E1_078,613935.67,814247.45,890,1.45,NA,DONS,610,,,
STF_890_E1_079,613937.66,814246.94,890,1.6,NA,DONS,610,,,
STF_890_E1_080,613940.06,814246.34,890,1.3,NA,DONS,610,,,
STF_890_E1_081,613942.05,814245.83,890,1.45,NA,DONS,610,,,
STF_890_E1_082,613944,814245.26,890,1.55,NA,DONS,610,,,
STF_890_E1_083,613946.33,814244.69,890,1.35,NA,DONS,610,,,
STF_890_E1_084,613948.2,814244.28,890,1,NA,DONS,610,,,
STF_890_E1_085,613950.35,814243.83,890,1.6,NA,DONS,610,,,
STF_890_E1_086,613952.5,814243.54,890,1.15,NA,DONS,610,,,
STF_890_E1_087,613954.77,814243.35,890,1.15,NA,DONS,610,,,
STF_890_E1_088,613956.67,814243.15,890,1.45,NA,DONS,610,,,
STF_890_E1_089,613958.38,814242.87,890,1.8,NA,DONS,610,,,
STF_890_E1_090,613960.21,814242.55,890,2.2,NA,DONS,610,,,
STF_890_E1_091,613962.05,814242.23,890,2,NA,DONS,610,,,
STF_890_E1_092,613963.54,814242.07,890,1.6,NA,DONS,610,,,
STF_890_E1_093,613965.29,814241.9,890,1.15,NA,DONS,610,,,
STF_890_E1_094,613967.62,814241.8,890,1.15,NA,DONS,610,,,
STF_890_E1_095,613969.93,814241.76,890,1.45,NA,DONS,610,,,
STF_890_E1_096,613972.83,814241.97,890,1.8,NA,DONS,610,,,
STF_890_E1_097,614004.1,814230.41,890,2,NA,DONS,610,,,
STF_890_E1_098,614006.09,814229.97,890,1.5,NA,DONS,610,,,
STF_890_E1_099,614007.81,814229.44,890,2.25,NA,DONS,610,,,
STF_890_E1_100,614009.78,814229.14,890,1,NA,DONS,610,,,
STF_890_E1_101,614011.8,814228.85,890,1,NA,DONS,610,,,
STF_890_E1_102,614013.73,814228.51,890,1.55,NA,DONS,610,,,
STF_890_E1_103,614015.51,814228.05,890,2.1,NA,DONS,610,,,
STF_890_E1_104,614017.22,814227.64,890,1.9,NA,DONS,610,,,
STF_890_E1_105,614019.13,814227.02,890,1.6,NA,DONS,610,,,
STF_890_E1_106,614021.04,814226.51,890,1,NA,DONS,610,,,
STF_890_E1_107,614022.71,814225.75,890,1,NA,DONS,610,,,
STF_890_E1_108,614027.18,814223.61,890,1.1,NA,DONS,610,,,
STF_890_E1_109,614029.61,814222.82,890,1.4,NA,DONS,610,,,
STF_890_E1_110,614031.21,814222.07,890,1.65,NA,DONS,610,,,
STF_890_E1_111,614032.86,814221.33,890,2.75,NA,DONS,610,,,
STF_890_E1_112,614034.36,814220.49,890,1.95,NA,DONS,610,,,
STF_890_E1_113,614035.78,814219.78,890,1.9,NA,DONS,610,,,
STF_890_E1_114,614037.16,814219.14,890,1,NA,DONS,610,,,
STF_890_E1_115,614038.3,814218.63,890,1.04,NA,DONS,610,,,
STF_890_W1_001,613715.67,814324.96,890,1,NA,DONS,611,,,
STF_890_W1_002,613713.37,814325.22,890,1,NA,DONS,611,,,
STF_890_W1_003,613711.29,814325.32,890,1,NA,DONS,611,,,
STF_890_W1_004,613709.29,814325.18,890,1,NA,DONS,611,,,
STF_890_W1_005,613707.29,814324.74,890,1,NA,DONS,611,,,
STF_890_W1_006,613705.32,814324.15,890,1,NA,DONS,611,,,
STF_890_W1_007,613703.59,814323.39,890,1,NA,DONS,611,,,
STF_890_W1_008,613701.9,814322.55,890,1,NA,DONS,611,,,
STF_890_W1_009,613692.1,814320.58,890,2,NA,DONS,610,,,
STF_890_W1_010,613689.38,814321.13,890,1,NA,DONS,610,,,
STF_890_W1_011,613685.34,814322.55,890,1,NA,DONS,610,,,
STF_890_W1_012,613683.88,814322.98,890,1.5,NA,DONS,610,,,
STF_890_W1_013,613682.3,814323.1,890,1.5,NA,DONS,610,,,
STF_890_W1_014,613680.67,814322.99,890,1.7,NA,DONS,610,,,
STF_890_W1_015,613678.37,814323.14,890,1.95,NA,DONS,610,,,
STF_890_W1_016,613676.65,814323.12,890,2.25,NA,DONS,610,,,
STF_890_W1_017,613674.74,814323.01,890,1.4,NA,DONS,610,,,
STF_890_W1_018,613668.85,814322.47,890,1.5,NA,DONS,610,,,
STF_890_W1_019,613666.49,814322.39,890,1.1,NA,DONS,610,,,
STF_890_W1_020,613663.68,814322.6,890,1.2,NA,DONS,610,,,
STF_890_W1_021,613662,814322.97,890,2.95,NA,DONS,610,,,
STF_890_W1_022,613660.2,814323.54,890,2.5,NA,DONS,610,,,
STF_890_W1_023,613657.73,814324.45,890,1.5,NA,DONS,610,,,
STF_890_W1_024,613655.04,814325.36,890,1.25,NA,DONS,610,,,
STF_890_W1_025,613653.81,814326.19,890,1.65,NA,DONS,610,,,
STF_890_W1_026,613652.58,814327.13,890,1,NA,DONS,610,,,
STF_890_W1_027,613651.63,814327.95,890,1.35,NA,DONS,610,,,
STF_890_W1_028,613650.45,814328.71,890,1.05,NA,DONS,610,,,
STF_890_W1_029,613649.31,814329.37,890,1,NA,DONS,610,,,
STF_890_W1_030,613647.4,814329.94,890,1.5,NA,DONS,610,,,
STF_890_W1_031,613645.38,814330.26,890,1.85,NA,DONS,610,,,
STF_890_W1_032,613641.93,814331.57,890,2.2,NA,DONS,610,,,
STF_890_W1_033,613639.52,814332.85,890,1.75,NA,DONS,610,,,
STF_890_W1_034,613637.84,814333.84,890,2.4,NA,DONS,610,,,
STF_890_W1_035,613636.16,814334.78,890,2.25,NA,DONS,610,,,
STF_890_W1_036,613634.57,814335.41,890,2.3,NA,DONS,610,,,
STF_890_W1_037,613632.89,814336.13,890,2.1,NA,DONS,610,,,
STF_890_W1_038,613630.6,814337.16,890,1.75,NA,DONS,610,,,
STF_890_W1_039,613628.92,814337.99,890,1.9,NA,DONS,610,,,
STF_890_W1_040,613627.14,814338.77,890,1.9,NA,DONS,610,,,
STF_890_W1_041,613623.96,814338.64,890,1.65,NA,DONS,610,,,
STF_890_W1_042,613622.2,814339.27,890,1.85,NA,DONS,610,,,
STF_890_W1_043,613620.35,814339.91,890,1.5,NA,DONS,610,,,
STF_890_W1_044,613618.1,814340.7,890,1.35,NA,DONS,610,,,
STF_890_W1_045,613616.56,814341.35,890,1.45,NA,DONS,610,,,
STF_890_W1_046,613614.45,814342.13,890,1.6,NA,DONS,610,,,
STF_890_W1_047,613612.87,814342.82,890,1.25,NA,DONS,610,,,
STF_890_W1_048,613611.12,814343.45,890,1.3,NA,DONS,610,,,
STF_890_W1_049,613609.56,814343.98,890,1,NA,DONS,610,,,
STF_890_W1_050,613607.52,814344.48,890,1,NA,DONS,610,,,
STF_890_W1_051,613603.72,814345.18,890,1,NA,DONS,610,,,
STF_890_W1_052,613601.75,814345.46,890,1,NA,DONS,610,,,
STF_890_W1_053,613594.8,814347.22,890,1,NA,DONS,610,,,
STF_890_W1_054,613592.82,814347.59,890,1,NA,DONS,610,,,
STF_890_W1_055,613591.03,814347.89,890,1,NA,DONS,610,,,
STF_890_W1_056,613588.75,814348.2,890,1,NA,DONS,610,,,
STF_890_W1_057,613586.88,814348.59,890,1,NA,DONS,610,,,
STF_890_W1_058,613585.44,814348.95,890,1.4,NA,DONS,610,,,
STF_890_W1_059,613583.57,814349.52,890,1.1,NA,DONS,610,,,
STF_890_W1_060,613581.69,814349.94,890,1,NA,DONS,610,,,
STF_890_W1_061,613579.76,814350.22,890,1.15,NA,DONS,610,,,
STF_890_W1_062,613577.46,814350.75,890,1,NA,DONS,610,,,
